"RGIId","Albedo","Date","JlnDt","Year","Month","IAMMF_org","IAMMF_fast"
"RGI60-08.00449",62,2002-05-09,129,"2002","05",62,62
NA,NA,2002-05-10,130,"2002","05",65.5,65.5
NA,NA,2002-05-11,131,"2002","05",65.5,65.5
NA,NA,2002-05-12,132,"2002","05",65.5,65.5
"RGI60-08.00449",58,2002-05-13,133,"2002","05",62,62
NA,NA,2002-05-14,134,"2002","05",63,63
NA,NA,2002-05-15,135,"2002","05",63,63
NA,NA,2002-05-16,136,"2002","05",63,61.5
"RGI60-08.00449",70,2002-05-17,137,"2002","05",62,61
"RGI60-08.00449",50,2002-05-18,138,"2002","05",61,61
"RGI60-08.00449",61,2002-05-19,139,"2002","05",62.5,61
NA,NA,2002-05-20,140,"2002","05",62,59.5
NA,NA,2002-05-21,141,"2002","05",61.5,62.5
NA,NA,2002-05-22,142,"2002","05",61.5,62.5
NA,NA,2002-05-23,143,"2002","05",62.5,62.5
NA,NA,2002-05-24,144,"2002","05",62.5,62.5
NA,NA,2002-05-25,145,"2002","05",62.5,62.5
"RGI60-08.00449",64,2002-05-26,146,"2002","05",61,61
NA,NA,2002-05-27,147,"2002","05",59.5,61.5
NA,NA,2002-05-28,148,"2002","05",59.5,61
NA,NA,2002-05-29,149,"2002","05",61.5,61
NA,NA,2002-05-30,150,"2002","05",61.5,61
NA,NA,2002-05-31,151,"2002","05",61.5,62.5
"RGI60-08.00449",65,2002-06-01,152,"2002","06",61,60.5
"RGI60-08.00449",56,2002-06-02,153,"2002","06",58.5,60.5
NA,NA,2002-06-03,154,"2002","06",61,60.5
NA,NA,2002-06-04,155,"2002","06",60,61
NA,NA,2002-06-05,156,"2002","06",60,59.5
"RGI60-08.00449",NA,2002-06-06,157,"2002","06",60,59.5
"RGI60-08.00449",46,2002-06-07,158,"2002","06",60,57
NA,NA,2002-06-08,159,"2002","06",60,57
NA,NA,2002-06-09,160,"2002","06",60,56
NA,NA,2002-06-10,161,"2002","06",60,56
NA,NA,2002-06-11,162,"2002","06",56,56
NA,NA,2002-06-12,163,"2002","06",56,56
NA,NA,2002-06-13,164,"2002","06",56,53
NA,NA,2002-06-14,165,"2002","06",56,50
NA,NA,2002-06-15,166,"2002","06",56,50
NA,NA,2002-06-16,167,"2002","06",56,48
NA,NA,2002-06-17,168,"2002","06",51,43.5
NA,NA,2002-06-18,169,"2002","06",61,43.5
NA,NA,2002-06-19,170,"2002","06",60,43.5
NA,NA,2002-06-20,171,"2002","06",60,42.5
NA,NA,2002-06-21,172,"2002","06",60,42.5
NA,NA,2002-06-22,173,"2002","06",60,42.5
NA,NA,2002-06-23,174,"2002","06",60,42.5
NA,NA,2002-06-24,175,"2002","06",60,42.5
NA,NA,2002-06-25,176,"2002","06",60,42.5
NA,NA,2002-06-26,177,"2002","06",56,42.5
"RGI60-08.00449",NA,2002-06-27,178,"2002","06",51,42.5
NA,NA,2002-06-28,179,"2002","06",51,42.5
NA,NA,2002-06-29,180,"2002","06",51,42.5
NA,NA,2002-06-30,181,"2002","06",46,42.5
NA,NA,2002-07-01,182,"2002","07",46,42.5
NA,NA,2002-07-02,183,"2002","07",42.5,42.5
NA,NA,2002-07-03,184,"2002","07",39,42.5
NA,NA,2002-07-04,185,"2002","07",39,42.5
NA,NA,2002-07-05,186,"2002","07",39,42.5
NA,NA,2002-07-06,187,"2002","07",39,42.5
NA,NA,2002-07-07,188,"2002","07",38,42.5
NA,NA,2002-07-08,189,"2002","07",37,42.5
NA,NA,2002-07-09,190,"2002","07",37,42.5
NA,NA,2002-07-10,191,"2002","07",37,42.5
NA,NA,2002-07-11,192,"2002","07",37,42.5
NA,NA,2002-07-12,193,"2002","07",37,42.5
NA,NA,2002-07-13,194,"2002","07",37,42.5
NA,NA,2002-07-14,195,"2002","07",38,42.5
NA,NA,2002-07-15,196,"2002","07",38,42.5
NA,NA,2002-07-16,197,"2002","07",38,42.5
NA,NA,2002-07-17,198,"2002","07",38,42.5
NA,NA,2002-07-18,199,"2002","07",38,42.5
NA,NA,2002-07-19,200,"2002","07",38,42.5
NA,NA,2002-07-20,201,"2002","07",38,39
NA,NA,2002-07-21,202,"2002","07",38,39
NA,NA,2002-07-22,203,"2002","07",37,39
NA,NA,2002-07-23,204,"2002","07",37,38
NA,NA,2002-07-24,205,"2002","07",37,37
NA,NA,2002-07-25,206,"2002","07",37,37
NA,NA,2002-07-26,207,"2002","07",37,36
"RGI60-08.00449",37,2002-07-27,208,"2002","07",37,36
NA,NA,2002-07-28,209,"2002","07",30,36
NA,NA,2002-07-29,210,"2002","07",38,36
"RGI60-08.00449",39,2002-07-30,211,"2002","07",30,36
NA,NA,2002-07-31,212,"2002","07",30,36
NA,NA,2002-08-01,213,"2002","08",33.5,35
NA,NA,2002-08-02,214,"2002","08",33.5,35
NA,NA,2002-08-03,215,"2002","08",30,35
NA,NA,2002-08-04,216,"2002","08",30,35
NA,NA,2002-08-05,217,"2002","08",30,32.5
"RGI60-08.00449",18,2002-08-06,218,"2002","08",30,32.5
NA,NA,2002-08-07,219,"2002","08",29.5,29.5
"RGI60-08.00449",NA,2002-08-08,220,"2002","08",29.5,29.5
NA,NA,2002-08-09,221,"2002","08",29.5,29.5
NA,NA,2002-08-10,222,"2002","08",30,33.5
NA,NA,2002-08-11,223,"2002","08",30,30
NA,NA,2002-08-12,224,"2002","08",30,30
"RGI60-08.00449",41,2002-08-13,225,"2002","08",29.5,30
NA,NA,2002-08-14,226,"2002","08",29,30
"RGI60-08.00449",20,2002-08-15,227,"2002","08",30,30
"RGI60-08.00449",30,2002-08-16,228,"2002","08",29,29
NA,NA,2002-08-17,229,"2002","08",29.5,29.5
"RGI60-08.00449",29,2002-08-18,230,"2002","08",29,29
NA,NA,2002-08-19,231,"2002","08",30,30
NA,NA,2002-08-20,232,"2002","08",29.5,29.5
NA,NA,2002-08-21,233,"2002","08",29.5,29.5
"RGI60-08.00449",26,2002-08-22,234,"2002","08",30,30
"RGI60-08.00449",35,2002-08-23,235,"2002","08",30,30
NA,NA,2002-08-24,236,"2002","08",30,29.5
NA,NA,2002-08-25,237,"2002","08",30,32.5
NA,NA,2002-08-26,238,"2002","08",30,30
NA,NA,2002-08-27,239,"2002","08",30,30
"RGI60-08.00449",NA,2002-08-28,240,"2002","08",30,30
NA,NA,2002-08-29,241,"2002","08",30,30
NA,NA,2002-08-30,242,"2002","08",30,30
NA,NA,2002-08-31,243,"2002","08",30,32.5
"RGI60-08.00449",53,2002-09-01,244,"2002","09",30,30
NA,NA,2002-09-02,245,"2002","09",30,30
NA,NA,2002-09-03,246,"2002","09",30,30
"RGI60-08.00449",30,2002-09-04,247,"2002","09",30,30
NA,NA,2002-09-05,248,"2002","09",30,30
NA,NA,2002-09-06,249,"2002","09",30,30
NA,NA,2002-09-07,250,"2002","09",30,30
NA,NA,2002-09-08,251,"2002","09",30,30
"RGI60-08.00449",NA,2002-09-09,252,"2002","09",30,30
"RGI60-08.00449",30,2002-09-10,253,"2002","09",30,30
"RGI60-08.00449",15,2002-09-11,254,"2002","09",30,30
"RGI60-08.00449",29,2002-09-12,255,"2002","09",40,30
NA,NA,2002-09-13,256,"2002","09",30,41.5
"RGI60-08.00449",NA,2002-09-14,257,"2002","09",30,36.5
NA,NA,2002-09-15,258,"2002","09",36.5,36.5
NA,NA,2002-09-16,259,"2002","09",36.5,36.5
NA,NA,2002-09-17,260,"2002","09",36.5,36.5
NA,NA,2002-09-18,261,"2002","09",36.5,36.5
NA,NA,2002-09-19,262,"2002","09",36.5,36.5
NA,NA,2002-09-20,263,"2002","09",36.5,36.5
NA,NA,2002-09-21,264,"2002","09",36.5,36.5
NA,NA,2002-09-22,265,"2002","09",36.5,36.5
NA,NA,2002-09-23,266,"2002","09",36.5,36.5
NA,NA,2002-09-24,267,"2002","09",36.5,36.5
"RGI60-08.00449",44,2002-09-25,268,"2002","09",43,43
"RGI60-08.00449",65,2002-09-26,269,"2002","09",43,43
NA,NA,2002-09-27,270,"2002","09",43,43.5
NA,NA,2002-09-28,271,"2002","09",43,43.5
NA,NA,2002-09-29,272,"2002","09",43,43
NA,NA,2002-09-30,273,"2002","09",43,43
NA,NA,2002-10-01,274,"2002","10",43,41.5
NA,NA,2002-10-02,275,"2002","10",43,43
"RGI60-08.00449",43,2002-10-03,276,"2002","10",43,43
NA,NA,2002-10-04,277,"2002","10",43,43
"RGI60-08.00449",NA,2002-10-05,278,"2002","10",43,43.5
NA,NA,2002-10-06,279,"2002","10",43,43.5
NA,NA,2002-10-07,280,"2002","10",43,43.5
"RGI60-08.00449",43,2002-10-08,281,"2002","10",43,43
"RGI60-08.00449",40,2002-10-09,282,"2002","10",43,44
"RGI60-08.00449",50,2002-10-10,283,"2002","10",43,43
"RGI60-08.00449",36,2002-10-11,284,"2002","10",50,50
"RGI60-08.00449",58,2002-10-12,285,"2002","10",51.5,53
NA,NA,2002-10-13,286,"2002","10",53,52
NA,NA,2002-10-14,287,"2002","10",55.5,55.5
NA,NA,2002-10-15,288,"2002","10",55.5,55.5
"RGI60-08.00449",78,2002-10-16,289,"2002","10",58,58
NA,NA,2002-10-17,290,"2002","10",55.5,55.5
"RGI60-08.00449",53,2002-10-18,291,"2002","10",58,58
NA,NA,2002-10-19,292,"2002","10",59,59
NA,NA,2002-10-20,293,"2002","10",59,59
"RGI60-08.00449",67,2002-10-21,294,"2002","10",60,60
NA,NA,2002-10-22,295,"2002","10",61,61
NA,NA,2002-10-23,296,"2002","10",61,61
NA,NA,2002-10-24,297,"2002","10",61,61
NA,NA,2002-10-25,298,"2002","10",61,61
NA,NA,2002-10-26,299,"2002","10",60,61
"RGI60-08.00449",60,2002-10-27,300,"2002","10",62,60
NA,NA,2002-10-28,301,"2002","10",61,61
"RGI60-08.00449",51,2002-10-29,302,"2002","10",62,62
"RGI60-08.00449",62,2002-10-30,303,"2002","10",62,62
NA,NA,2002-10-31,304,"2002","10",64.5,64.5
"RGI60-08.00449",NA,2002-11-01,305,"2002","11",64.5,64.5
"RGI60-08.00449",67,2002-11-02,306,"2002","11",63.6666666666667,53
"RGI60-08.00449",NA,2002-11-03,307,"2002","11",62.8333333333333,55.5
"RGI60-08.00449",78,2002-11-04,308,"2002","11",62,62
"RGI60-08.00449",0,2002-11-05,309,"2002","11",62,55.5
NA,NA,2002-11-06,310,"2002","11",61,55.5
"RGI60-08.00449",0,2002-11-07,311,"2002","11",61,55.5
NA,NA,2002-11-08,312,"2002","11",61,58
NA,NA,2002-11-09,313,"2002","11",61,59
"RGI60-08.00449",NA,2002-11-10,314,"2002","11",61,60
"RGI60-08.00449",96,2002-11-11,315,"2002","11",61,61
NA,NA,2002-11-12,316,"2002","11",62,62
NA,NA,2002-11-13,317,"2002","11",62,62
"RGI60-08.00449",NA,2002-11-14,318,"2002","11",64.5,62
NA,NA,2002-11-15,319,"2002","11",67,62
NA,NA,2002-11-16,320,"2002","11",67,61
NA,NA,2002-11-17,321,"2002","11",67,61
"RGI60-08.00449",NA,2002-11-18,322,"2002","11",39,62
"RGI60-08.00449",NA,2002-11-19,323,"2002","11",39,62
"RGI60-08.00449",NA,2002-11-20,324,"2002","11",0,62
NA,NA,2002-11-21,325,"2002","11",48,61
NA,NA,2002-11-22,326,"2002","11",48,61
NA,NA,2002-11-23,327,"2002","11",61,60
NA,NA,2002-11-24,328,"2002","11",61,60
"RGI60-08.00449",NA,2002-11-25,329,"2002","11",61,60
"RGI60-08.00449",NA,2002-11-26,330,"2002","11",61,60
"RGI60-08.00449",NA,2002-11-27,331,"2002","11",62,56.5
NA,NA,2002-11-28,332,"2002","11",62,62
NA,NA,2002-11-29,333,"2002","11",64.5,64.5
NA,NA,2002-11-30,334,"2002","11",67,72.5
NA,NA,2002-12-01,335,"2002","12",67,72.5
NA,NA,2002-12-02,336,"2002","12",67,72.5
NA,NA,2002-12-03,337,"2002","12",39,78
NA,NA,2002-12-04,338,"2002","12",39,48
NA,NA,2002-12-05,339,"2002","12",0,48
"RGI60-08.00449",NA,2002-12-06,340,"2002","12",48,48
"RGI60-08.00449",NA,2002-12-07,341,"2002","12",48,48
"RGI60-08.00449",NA,2002-12-08,342,"2002","12",96,48
"RGI60-08.00449",NA,2002-12-09,343,"2002","12",96,48
"RGI60-08.00449",NA,2002-12-10,344,"2002","12",96,48
NA,NA,2002-12-11,345,"2002","12",96,48
"RGI60-08.00449",NA,2002-12-12,346,"2002","12",88,48
"RGI60-08.00449",NA,2002-12-13,347,"2002","12",80,48
"RGI60-08.00449",NA,2002-12-14,348,"2002","12",72,48
NA,NA,2002-12-15,349,"2002","12",64,48
"RGI60-08.00449",NA,2002-12-16,350,"2002","12",56,48
NA,NA,2002-12-17,351,"2002","12",48,48
NA,NA,2002-12-18,352,"2002","12",40,48
NA,NA,2002-12-19,353,"2002","12",32,48
NA,NA,2002-12-20,354,"2002","12",24,48
NA,NA,2002-12-21,355,"2002","12",16,48
NA,NA,2002-12-22,356,"2002","12",8,48
NA,NA,2002-12-23,357,"2002","12",0,48
NA,NA,2002-12-24,358,"2002","12",0,48
NA,NA,2002-12-25,359,"2002","12",0,48
NA,NA,2002-12-26,360,"2002","12",0,48
NA,NA,2002-12-27,361,"2002","12",0,48
NA,NA,2002-12-28,362,"2002","12",50,48
NA,NA,2002-12-29,363,"2002","12",50,48
"RGI60-08.00449",NA,2002-12-30,364,"2002","12",100,48
"RGI60-08.00449",NA,2003-01-01,1,"2003","01",100,48
NA,NA,2003-01-02,2,"2003","01",100,48
"RGI60-08.00449",NA,2003-01-03,3,"2003","01",100,48
NA,NA,2003-01-04,4,"2003","01",100,48
NA,NA,2003-01-05,5,"2003","01",100,96
NA,NA,2003-01-06,6,"2003","01",100,96
NA,NA,2003-01-07,7,"2003","01",100,87
NA,NA,2003-01-08,8,"2003","01",100,96
"RGI60-08.00449",NA,2003-01-09,9,"2003","01",100,96
"RGI60-08.00449",NA,2003-01-10,10,"2003","01",100,96
"RGI60-08.00449",NA,2003-01-11,11,"2003","01",100,96
NA,NA,2003-01-12,12,"2003","01",100,89
NA,NA,2003-01-13,13,"2003","01",50,89
"RGI60-08.00449",NA,2003-01-14,14,"2003","01",50,78
NA,NA,2003-01-15,15,"2003","01",100,75
NA,NA,2003-01-16,16,"2003","01",100,78
"RGI60-08.00449",NA,2003-01-17,17,"2003","01",100,75
NA,NA,2003-01-18,18,"2003","01",100,78
NA,NA,2003-01-19,19,"2003","01",100,75
NA,NA,2003-01-20,20,"2003","01",100,78
NA,NA,2003-01-21,21,"2003","01",100,75
NA,NA,2003-01-22,22,"2003","01",89,72
"RGI60-08.00449",0,2003-01-23,23,"2003","01",89,67.5
NA,NA,2003-01-24,24,"2003","01",89,63
NA,NA,2003-01-25,25,"2003","01",89,62.5
"RGI60-08.00449",NA,2003-01-26,26,"2003","01",89,62
"RGI60-08.00449",NA,2003-01-27,27,"2003","01",89,62.5
"RGI60-08.00449",100,2003-01-28,28,"2003","01",89,62
NA,NA,2003-01-29,29,"2003","01",100,100
"RGI60-08.00449",100,2003-01-30,30,"2003","01",100,100
NA,NA,2003-01-31,31,"2003","01",100,100
NA,NA,2003-02-01,32,"2003","02",100,100
NA,NA,2003-02-02,33,"2003","02",100,100
NA,NA,2003-02-03,34,"2003","02",100,89
"RGI60-08.00449",100,2003-02-04,35,"2003","02",78,100
"RGI60-08.00449",0,2003-02-05,36,"2003","02",78,78
"RGI60-08.00449",78,2003-02-06,37,"2003","02",78,72
NA,NA,2003-02-07,38,"2003","02",75,75
NA,NA,2003-02-08,39,"2003","02",75,67.5
NA,NA,2003-02-09,40,"2003","02",75,75
NA,NA,2003-02-10,41,"2003","02",75,75
NA,NA,2003-02-11,42,"2003","02",78,67.5
"RGI60-08.00449",NA,2003-02-12,43,"2003","02",78,62
"RGI60-08.00449",63,2003-02-13,44,"2003","02",72,62
"RGI60-08.00449",72,2003-02-14,45,"2003","02",72,62
"RGI60-08.00449",85,2003-02-15,46,"2003","02",72,72
"RGI60-08.00449",62,2003-02-16,47,"2003","02",72,72
"RGI60-08.00449",100,2003-02-17,48,"2003","02",62,62
"RGI60-08.00449",53,2003-02-18,49,"2003","02",62,62
"RGI60-08.00449",100,2003-02-19,50,"2003","02",53,53
"RGI60-08.00449",51,2003-02-20,51,"2003","02",53,53
"RGI60-08.00449",53,2003-02-21,52,"2003","02",53,53
"RGI60-08.00449",62,2003-02-22,53,"2003","02",53,53
"RGI60-08.00449",50,2003-02-23,54,"2003","02",53,53
"RGI60-08.00449",47,2003-02-24,55,"2003","02",53,53
"RGI60-08.00449",62,2003-02-25,56,"2003","02",53,53
"RGI60-08.00449",72,2003-02-26,57,"2003","02",62,62
"RGI60-08.00449",48,2003-02-27,58,"2003","02",53,62
"RGI60-08.00449",98,2003-02-28,59,"2003","02",53,53
"RGI60-08.00449",53,2003-03-01,60,"2003","03",53,62
"RGI60-08.00449",48,2003-03-02,61,"2003","03",53,60.5
NA,NA,2003-03-03,62,"2003","03",60.5,60
"RGI60-08.00449",NA,2003-03-04,63,"2003","03",56,60.5
NA,NA,2003-03-05,64,"2003","03",53,60.5
NA,NA,2003-03-06,65,"2003","03",53,60.5
NA,NA,2003-03-07,66,"2003","03",56,56
NA,NA,2003-03-08,67,"2003","03",56,56
NA,NA,2003-03-09,68,"2003","03",56,56
NA,NA,2003-03-10,69,"2003","03",56,56
NA,NA,2003-03-11,70,"2003","03",56,56
NA,NA,2003-03-12,71,"2003","03",56,56
"RGI60-08.00449",59,2003-03-13,72,"2003","03",62,53
NA,NA,2003-03-14,73,"2003","03",54,54
NA,NA,2003-03-15,74,"2003","03",54,54
NA,NA,2003-03-16,75,"2003","03",57.5,57.5
NA,NA,2003-03-17,76,"2003","03",57.5,57.5
"RGI60-08.00449",49,2003-03-18,77,"2003","03",59,56
"RGI60-08.00449",67,2003-03-19,78,"2003","03",59,59
"RGI60-08.00449",NA,2003-03-20,79,"2003","03",61.5,61.5
NA,NA,2003-03-21,80,"2003","03",61.5,61.5
NA,NA,2003-03-22,81,"2003","03",61.5,61.5
"RGI60-08.00449",77,2003-03-23,82,"2003","03",67,67
"RGI60-08.00449",56,2003-03-24,83,"2003","03",67,67
"RGI60-08.00449",NA,2003-03-25,84,"2003","03",65,69.5
NA,NA,2003-03-26,85,"2003","03",65,65
NA,NA,2003-03-27,86,"2003","03",65,65
"RGI60-08.00449",75,2003-03-28,87,"2003","03",67,67
NA,NA,2003-03-29,88,"2003","03",65.5,65.5
NA,NA,2003-03-30,89,"2003","03",65.5,65.5
"RGI60-08.00449",64,2003-03-31,90,"2003","03",66,66
NA,NA,2003-04-01,91,"2003","04",66,65.5
NA,NA,2003-04-02,92,"2003","04",65.5,65.5
NA,NA,2003-04-03,93,"2003","04",65.5,65.5
NA,NA,2003-04-04,94,"2003","04",65.5,65.5
NA,NA,2003-04-05,95,"2003","04",65.5,65.5
"RGI60-08.00449",NA,2003-04-06,96,"2003","04",66,65.5
NA,NA,2003-04-07,97,"2003","04",66,65.5
"RGI60-08.00449",67,2003-04-08,98,"2003","04",66,66
"RGI60-08.00449",59,2003-04-09,99,"2003","04",66,66
"RGI60-08.00449",NA,2003-04-10,100,"2003","04",66,66
NA,NA,2003-04-11,101,"2003","04",66,66
NA,NA,2003-04-12,102,"2003","04",59,59
NA,NA,2003-04-13,103,"2003","04",61.5,59
NA,NA,2003-04-14,104,"2003","04",66,66
NA,NA,2003-04-15,105,"2003","04",62.5,59
"RGI60-08.00449",66,2003-04-16,106,"2003","04",59,59
"RGI60-08.00449",66,2003-04-17,107,"2003","04",59,59
"RGI60-08.00449",59,2003-04-18,108,"2003","04",59,59
"RGI60-08.00449",47,2003-04-19,109,"2003","04",59,59
"RGI60-08.00449",59,2003-04-20,110,"2003","04",58,58
"RGI60-08.00449",47,2003-04-21,111,"2003","04",58,58
"RGI60-08.00449",58,2003-04-22,112,"2003","04",59,59
"RGI60-08.00449",54,2003-04-23,113,"2003","04",59,59
"RGI60-08.00449",66,2003-04-24,114,"2003","04",59,59
"RGI60-08.00449",53,2003-04-25,115,"2003","04",59,59
NA,NA,2003-04-26,116,"2003","04",59,59
NA,NA,2003-04-27,117,"2003","04",59,59
NA,NA,2003-04-28,118,"2003","04",59,59
NA,NA,2003-04-29,119,"2003","04",59,59
NA,NA,2003-04-30,120,"2003","04",59,59
NA,NA,2003-05-01,121,"2003","05",63,63
"RGI60-08.00449",60,2003-05-02,122,"2003","05",58.5,59
NA,NA,2003-05-03,123,"2003","05",63,63
NA,NA,2003-05-04,124,"2003","05",63,63
NA,NA,2003-05-05,125,"2003","05",63,63
NA,NA,2003-05-06,126,"2003","05",63,63
NA,NA,2003-05-07,127,"2003","05",63,63
NA,NA,2003-05-08,128,"2003","05",63,63
NA,NA,2003-05-09,129,"2003","05",63,63
NA,NA,2003-05-10,130,"2003","05",63,63
"RGI60-08.00449",66,2003-05-11,131,"2003","05",60,60
NA,NA,2003-05-12,132,"2003","05",59.5,59.5
NA,NA,2003-05-13,133,"2003","05",59.5,59.5
NA,NA,2003-05-14,134,"2003","05",59.5,59.5
NA,NA,2003-05-15,135,"2003","05",59.5,59.5
"RGI60-08.00449",66,2003-05-16,136,"2003","05",59.5,57
NA,NA,2003-05-17,137,"2003","05",59.5,61.5
NA,NA,2003-05-18,138,"2003","05",59.5,61.5
NA,NA,2003-05-19,139,"2003","05",61.5,61.5
NA,NA,2003-05-20,140,"2003","05",61.5,61.5
NA,NA,2003-05-21,141,"2003","05",61.5,61.5
NA,NA,2003-05-22,142,"2003","05",61.5,61.5
NA,NA,2003-05-23,143,"2003","05",61.5,61.5
NA,NA,2003-05-24,144,"2003","05",61.5,61.5
NA,NA,2003-05-25,145,"2003","05",61.5,61.5
NA,NA,2003-05-26,146,"2003","05",59,58
NA,NA,2003-05-27,147,"2003","05",59,58
"RGI60-08.00449",NA,2003-05-28,148,"2003","05",59,58
NA,NA,2003-05-29,149,"2003","05",59,58
NA,NA,2003-05-30,150,"2003","05",59,58
"RGI60-08.00449",57,2003-05-31,151,"2003","05",59,59
"RGI60-08.00449",55,2003-06-01,152,"2003","06",57,59
"RGI60-08.00449",59,2003-06-02,153,"2003","06",57,57
NA,NA,2003-06-03,154,"2003","06",56,56
"RGI60-08.00449",61,2003-06-04,155,"2003","06",55,55
NA,NA,2003-06-05,156,"2003","06",55,55
"RGI60-08.00449",NA,2003-06-06,157,"2003","06",55,55
"RGI60-08.00449",55,2003-06-07,158,"2003","06",55,55
"RGI60-08.00449",51,2003-06-08,159,"2003","06",55,52
NA,NA,2003-06-09,160,"2003","06",55,51.5
NA,NA,2003-06-10,161,"2003","06",55,51.5
NA,NA,2003-06-11,162,"2003","06",55,51.5
NA,NA,2003-06-12,163,"2003","06",55,51.5
NA,NA,2003-06-13,164,"2003","06",53.5,51.5
NA,NA,2003-06-14,165,"2003","06",52,51.5
NA,NA,2003-06-15,166,"2003","06",51.5,51.5
"RGI60-08.00449",NA,2003-06-16,167,"2003","06",51.5,51.5
NA,NA,2003-06-17,168,"2003","06",51.5,51.5
NA,NA,2003-06-18,169,"2003","06",51.5,51.5
NA,NA,2003-06-19,170,"2003","06",51.5,51.5
NA,NA,2003-06-20,171,"2003","06",51.5,51.5
NA,NA,2003-06-21,172,"2003","06",51.5,51.5
NA,NA,2003-06-22,173,"2003","06",51.5,51.5
NA,NA,2003-06-23,174,"2003","06",51.5,51.5
NA,NA,2003-06-24,175,"2003","06",51.5,51.5
NA,NA,2003-06-25,176,"2003","06",51.5,51.5
NA,NA,2003-06-26,177,"2003","06",51,51.5
"RGI60-08.00449",52,2003-06-27,178,"2003","06",51,51
"RGI60-08.00449",NA,2003-06-28,179,"2003","06",50,50
NA,NA,2003-06-29,180,"2003","06",50,50
NA,NA,2003-06-30,181,"2003","06",50,50
NA,NA,2003-07-01,182,"2003","07",49,50
NA,NA,2003-07-02,183,"2003","07",49,50
NA,NA,2003-07-03,184,"2003","07",49,50
NA,NA,2003-07-04,185,"2003","07",49,50
"RGI60-08.00449",32,2003-07-05,186,"2003","07",49,49
"RGI60-08.00449",49,2003-07-06,187,"2003","07",41.5,49
"RGI60-08.00449",37,2003-07-07,188,"2003","07",44,39
NA,NA,2003-07-08,189,"2003","07",41.5,41.5
NA,NA,2003-07-09,190,"2003","07",41.5,41.5
NA,NA,2003-07-10,191,"2003","07",41.5,41.5
NA,NA,2003-07-11,192,"2003","07",41.5,41.5
NA,NA,2003-07-12,193,"2003","07",41.5,41.5
"RGI60-08.00449",44,2003-07-13,194,"2003","07",39,44
"RGI60-08.00449",39,2003-07-14,195,"2003","07",37,37
NA,NA,2003-07-15,196,"2003","07",37,35.5
"RGI60-08.00449",49,2003-07-16,197,"2003","07",38,34
NA,NA,2003-07-17,198,"2003","07",37,38
NA,NA,2003-07-18,199,"2003","07",35.5,36.5
NA,NA,2003-07-19,200,"2003","07",39,36.5
NA,NA,2003-07-20,201,"2003","07",34,36.5
NA,NA,2003-07-21,202,"2003","07",35.5,35.5
NA,NA,2003-07-22,203,"2003","07",35.5,35.5
NA,NA,2003-07-23,204,"2003","07",35.5,35.5
NA,NA,2003-07-24,205,"2003","07",35.5,35.5
NA,NA,2003-07-25,206,"2003","07",35.5,35.5
NA,NA,2003-07-26,207,"2003","07",35.5,35.5
NA,NA,2003-07-27,208,"2003","07",35.5,35.5
NA,NA,2003-07-28,209,"2003","07",35.5,35.5
"RGI60-08.00449",32,2003-07-29,210,"2003","07",34,34
NA,NA,2003-07-30,211,"2003","07",33,33
NA,NA,2003-07-31,212,"2003","07",33,33
NA,NA,2003-08-01,213,"2003","08",33,33
"RGI60-08.00449",20,2003-08-02,214,"2003","08",32,32
NA,NA,2003-08-03,215,"2003","08",30.5,30.5
NA,NA,2003-08-04,216,"2003","08",30.5,30.5
"RGI60-08.00449",34,2003-08-05,217,"2003","08",29,29
NA,NA,2003-08-06,218,"2003","08",39,30
NA,NA,2003-08-07,219,"2003","08",39.5,31
"RGI60-08.00449",29,2003-08-08,220,"2003","08",39.5,32
"RGI60-08.00449",NA,2003-08-09,221,"2003","08",29,33
NA,NA,2003-08-10,222,"2003","08",29,31.5
NA,NA,2003-08-11,223,"2003","08",29,31.5
"RGI60-08.00449",NA,2003-08-12,224,"2003","08",31.5,31.5
NA,NA,2003-08-13,225,"2003","08",31.5,31.5
NA,NA,2003-08-14,226,"2003","08",31.5,31.5
"RGI60-08.00449",NA,2003-08-15,227,"2003","08",31.5,31.5
NA,NA,2003-08-16,228,"2003","08",31.5,31.5
NA,NA,2003-08-17,229,"2003","08",31.5,31.5
NA,NA,2003-08-18,230,"2003","08",31.5,31.5
"RGI60-08.00449",29,2003-08-19,231,"2003","08",34,34
NA,NA,2003-08-20,232,"2003","08",37,37
NA,NA,2003-08-21,233,"2003","08",37,37
NA,NA,2003-08-22,234,"2003","08",37,37
NA,NA,2003-08-23,235,"2003","08",40,37
NA,NA,2003-08-24,236,"2003","08",40,37
NA,NA,2003-08-25,237,"2003","08",40,37
NA,NA,2003-08-26,238,"2003","08",40,37
NA,NA,2003-08-27,239,"2003","08",40.5,37
NA,NA,2003-08-28,240,"2003","08",40,33
"RGI60-08.00449",43,2003-08-29,241,"2003","08",41,34
"RGI60-08.00449",40,2003-08-30,242,"2003","08",41,41
"RGI60-08.00449",41,2003-08-31,243,"2003","08",41,41
"RGI60-08.00449",43,2003-09-01,244,"2003","09",42,43
NA,NA,2003-09-02,245,"2003","09",42.5,42.5
NA,NA,2003-09-03,246,"2003","09",42.5,42.5
NA,NA,2003-09-04,247,"2003","09",42.5,42.5
NA,NA,2003-09-05,248,"2003","09",42.5,42.5
NA,NA,2003-09-06,249,"2003","09",42,42
NA,NA,2003-09-07,250,"2003","09",42,42
NA,NA,2003-09-08,251,"2003","09",42,42
